REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Wyoming,2018,7,X,7.28062,X,X,X,X,X,X,302,16,4148
States,Puerto Rico,2018,7,X,11.9693,X,X,X,X,X,X,265,4,2214
States,Virgin Islands,2018,7,X,1.57005,X,X,X,X,X,X,13,3,828
States,New York City,2018,7,X,8.3578,X,X,X,X,X,X,8684,38,103903
States,Alabama,2018,8,X,5.65463,X,X,X,X,X,X,2172,89,38411
States,Alaska,2018,8,X,6.28311,X,X,X,X,X,X,344,17,5475
States,Arizona,2018,8,X,5.89434,X,X,X,X,X,X,839,43,14234
States,Arkansas,2018,8,X,6.2677,X,X,X,X,X,X,332,17,5297
States,California,2018,8,X,3.30524,X,X,X,X,X,X,1345,91,40693
States,Colorado,2018,8,X,2.72131,X,X,X,X,X,X,672,41,24694
States,Connecticut,2018,8,X,5.10376,X,X,X,X,X,X,273,21,5349
States,Delaware,2018,8,X,2.69906,X,X,X,X,X,X,80,12,2964
States,District of Columbia,2018,8,X,3.88872,X,X,X,X,X,X,499,5,12832
States,Florida,2018,8,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,8,X,6.4308,X,X,X,X,X,X,3190,51,49605
States,Hawaii,2018,8,X,4.94572,X,X,X,X,X,X,41,11,829
States,Idaho,2018,8,X,2.82132,X,X,X,X,X,X,36,6,1276
States,Illinois,2018,8,X,3.95534,X,X,X,X,X,X,1867,80,47202
States,Indiana,2018,8,X,3.89163,X,X,X,X,X,X,158,21,4060
States,Iowa,2018,8,X,2.30525,X,X,X,X,X,X,87,12,3774
States,Kansas,2018,8,X,9.47416,X,X,X,X,X,X,627,24,6618
States,Kentucky,2018,8,X,6.95123,X,X,X,X,X,X,583,22,8387
States,Louisiana,2018,8,X,4.49051,X,X,X,X,X,X,2203,89,49059
States,Maine,2018,8,X,1.41051,X,X,X,X,X,X,58,20,4112
States,Maryland,2018,8,X,4.27864,X,X,X,X,X,X,363,25,8484
States,Massachusetts,2018,8,X,4.60175,X,X,X,X,X,X,1527,45,33183
States,Michigan,2018,8,X,3.60165,X,X,X,X,X,X,830,79,23045
States,Minnesota,2018,8,X,4.55683,X,X,X,X,X,X,255,18,5596
States,Mississippi,2018,8,X,5.79407,X,X,X,X,X,X,996,44,17190
States,Missouri,2018,8,X,5.97725,X,X,X,X,X,X,352,15,5889
States,Montana,2018,8,X,0.593565,X,X,X,X,X,X,19,8,3201
States,Nebraska,2018,8,X,7.3159,X,X,X,X,X,X,610,45,8338
States,Nevada,2018,8,X,2.09035,X,X,X,X,X,X,366,31,17509
States,New Hampshire,2018,8,X,3.9077,X,X,X,X,X,X,105,14,2687
States,New Jersey,2018,8,X,8.31283,X,X,X,X,X,X,2230,43,26826
States,New Mexico,2018,8,X,5.21037,X,X,X,X,X,X,987,44,18943
States,New York,2018,8,X,7.03632,X,X,X,X,X,X,835,48,11867
States,North Carolina,2018,8,X,5.08094,X,X,X,X,X,X,678,34,13344
States,North Dakota,2018,8,X,3.20102,X,X,X,X,X,X,50,8,1562
States,Ohio,2018,8,X,3.02552,X,X,X,X,X,X,652,66,21550
States,Oklahoma,2018,8,X,5.27439,X,X,X,X,X,X,445,27,8437
States,Oregon,2018,8,X,3.12901,X,X,X,X,X,X,1098,78,35091
States,Pennsylvania,2018,8,X,5.50673,X,X,X,X,X,X,3045,131,55296
States,Rhode Island,2018,8,X,5.00479,X,X,X,X,X,X,261,23,5215
States,South Carolina,2018,8,X,8.0186,X,X,X,X,X,X,431,14,5375
States,South Dakota,2018,8,X,4.49926,X,X,X,X,X,X,425,31,9446
States,Tennessee,2018,8,X,3.38597,X,X,X,X,X,X,253,50,7472
States,Texas,2018,8,X,8.164,X,X,X,X,X,X,2507,104,30708
States,Utah,2018,8,X,3.0292,X,X,X,X,X,X,1082,46,35719
States,Vermont,2018,8,X,5.11761,X,X,X,X,X,X,322,17,6292
States,Virginia,2018,8,X,7.80826,X,X,X,X,X,X,7516,131,96257
States,Washington,2018,8,X,2.2843,X,X,X,X,X,X,175,52,7661
States,West Virginia,2018,8,X,3.06874,X,X,X,X,X,X,271,29,8831
States,Wisconsin,2018,8,X,3.99705,X,X,X,X,X,X,271,24,6780
States,Wyoming,2018,8,X,7.80423,X,X,X,X,X,X,236,16,3024
States,Puerto Rico,2018,8,X,9.8472,X,X,X,X,X,X,232,4,2356
States,Virgin Islands,2018,8,X,0.833333,X,X,X,X,X,X,7,3,840
States,New York City,2018,8,X,6.04908,X,X,X,X,X,X,6200,71,102495
States,Alabama,2018,9,X,3.45524,X,X,X,X,X,X,1197,86,34643
States,Alaska,2018,9,X,7.90002,X,X,X,X,X,X,354,15,4481
States,Arizona,2018,9,X,6.4335,X,X,X,X,X,X,653,41,10150
States,Arkansas,2018,9,X,5.03531,X,X,X,X,X,X,164,8,3257
States,California,2018,9,X,3.24289,X,X,X,X,X,X,1298,77,40026
States,Colorado,2018,9,X,2.1811,X,X,X,X,X,X,554,41,25400
States,Connecticut,2018,9,X,4.08163,X,X,X,X,X,X,108,5,2646
States,Delaware,2018,9,X,1.8104,X,X,X,X,X,X,55,11,3038
States,District of Columbia,2018,9,X,2.60078,X,X,X,X,X,X,360,5,13842
States,Florida,2018,9,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,9,X,4.13267,X,X,X,X,X,X,1960,50,47427
States,Hawaii,2018,9,X,5.49828,X,X,X,X,X,X,48,9,873
States,Idaho,2018,9,X,1.54466,X,X,X,X,X,X,23,6,1489
States,Illinois,2018,9,X,2.61577,X,X,X,X,X,X,1219,77,46602
States,Indiana,2018,9,X,4.26577,X,X,X,X,X,X,165,18,3868
States,Iowa,2018,9,X,1.54525,X,X,X,X,X,X,49,11,3171
States,Kansas,2018,9,X,6.99774,X,X,X,X,X,X,434,23,6202
States,Kentucky,2018,9,X,4.39157,X,X,X,X,X,X,323,18,7355
States,Louisiana,2018,9,X,3.50816,X,X,X,X,X,X,1699,90,48430
States,Maine,2018,9,X,0.788264,X,X,X,X,X,X,36,19,4567
States,Maryland,2018,9,X,3.6168,X,X,X,X,X,X,242,24,6691
States,Massachusetts,2018,9,X,3.04376,X,X,X,X,X,X,1035,43,34004
States,Michigan,2018,9,X,4.19814,X,X,X,X,X,X,428,33,10195
States,Minnesota,2018,9,X,3.61358,X,X,X,X,X,X,199,16,5507
States,Mississippi,2018,9,X,3.8299,X,X,X,X,X,X,589,39,15379
States,Missouri,2018,9,X,3.98671,X,X,X,X,X,X,216,13,5418
States,Montana,2018,9,X,0.987654,X,X,X,X,X,X,32,5,3240
States,Nebraska,2018,9,X,6.75381,X,X,X,X,X,X,496,41,7344
States,Nevada,2018,9,X,1.95935,X,X,X,X,X,X,188,24,9595
States,New Hampshire,2018,9,X,2.55814,X,X,X,X,X,X,66,12,2580
States,New Jersey,2018,9,X,5.08923,X,X,X,X,X,X,1326,41,26055
States,New Mexico,2018,9,X,4.73928,X,X,X,X,X,X,828,38,17471
States,New York,2018,9,X,5.09392,X,X,X,X,X,X,499,41,9796
States,North Carolina,2018,9,X,2.99182,X,X,X,X,X,X,351,27,11732
States,North Dakota,2018,9,X,2.71903,X,X,X,X,X,X,36,7,1324
States,Ohio,2018,9,X,1.38002,X,X,X,X,X,X,283,59,20507
States,Oklahoma,2018,9,X,3.7537,X,X,X,X,X,X,292,24,7779
States,Oregon,2018,9,X,2.66252,X,X,X,X,X,X,992,77,37258
States,Pennsylvania,2018,9,X,3.81511,X,X,X,X,X,X,2023,128,53026
States,Rhode Island,2018,9,X,2.91837,X,X,X,X,X,X,143,23,4900
States,South Carolina,2018,9,X,5.44803,X,X,X,X,X,X,228,11,4185
States,South Dakota,2018,9,X,4.26848,X,X,X,X,X,X,414,31,9699
States,Tennessee,2018,9,X,1.90687,X,X,X,X,X,X,129,43,6765
States,Texas,2018,9,X,6.21873,X,X,X,X,X,X,1703,94,27385
States,Utah,2018,9,X,1.43303,X,X,X,X,X,X,730,46,50941
States,Vermont,2018,9,X,4.82936,X,X,X,X,X,X,300,16,6212
States,Virginia,2018,9,X,5.06014,X,X,X,X,X,X,4506,131,89049
States,Washington,2018,9,X,2.35497,X,X,X,X,X,X,123,47,5223
States,West Virginia,2018,9,X,2.73626,X,X,X,X,X,X,238,30,8698
States,Wisconsin,2018,9,X,3.53328,X,X,X,X,X,X,215,19,6085
States,Wyoming,2018,9,X,6.07777,X,X,X,X,X,X,161,14,2649
States,Puerto Rico,2018,9,X,8.00421,X,X,X,X,X,X,152,3,1899
States,Virgin Islands,2018,9,X,0.825472,X,X,X,X,X,X,7,3,848
States,New York City,2018,9,X,3.70028,X,X,X,X,X,X,3079,31,83210
